fl_number,quantity,width,height,gusset,substrate,finish,seal_type,zipper,tear_notch,hole_punch,corners,actual_unit_price,calculated_unit_price,error_pct,direction,hp_cost,thermo_cost,poucher_cost,total_cost,labels_per_cycle,gear_teeth,no_across,no_around
FL-CQ-0805,25000,4.0,5.25,1.5,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.39585,0.11328,71.38,UNDER,968.8,292.84,1570.28,2831.91,9,288,1,9
FL-CQ-0811,10000,3.0,4.5,0,MET PET,Soft Touch,3 Side Seal,None,Standard,None,Straight,0.26531,0.11544,56.49,UNDER,320.56,192.42,641.45,1154.42,12,288,1,12
FL-CQ-0811,20000,3.0,4.5,0,MET PET,Soft Touch,3 Side Seal,None,Standard,None,Straight,0.23078,0.08879,61.53,UNDER,598.42,342.21,835.18,1775.81,12,288,1,12
FL-CQ-0811,30000,3.0,4.5,0,MET PET,Soft Touch,3 Side Seal,None,Standard,None,Straight,0.21792,0.08137,62.66,UNDER,875.96,498.79,1066.39,2441.13,12,288,1,12
FL-CQ-0811,40000,3.0,4.5,0,MET PET,Soft Touch,3 Side Seal,None,Standard,None,Straight,0.2125,0.0777,63.44,UNDER,1154.15,655.73,1298.14,3108.02,12,288,1,12
FL-CQ-0811,50000,3.0,4.5,0,MET PET,Soft Touch,3 Side Seal,None,Standard,None,Straight,0.20734,0.07537,63.65,UNDER,1432.02,812.49,1523.95,3768.46,12,288,1,12
FL-CQ-0811,100000,3.0,4.5,0,MET PET,Soft Touch,3 Side Seal,None,Standard,None,Straight,0.20075,0.07082,64.72,UNDER,2821.34,1596.29,2664.66,7082.29,12,288,1,12
FL-CQ-0807,10000,3.25,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.31566,0.11496,63.58,UNDER,344.57,128.15,676.91,1149.63,11,286,1,11
FL-CQ-0807,25000,3.25,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.26549,0.0933,64.86,UNDER,796.81,263.63,1272.02,2332.46,11,286,1,11
FL-CQ-0807,50000,3.25,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.24732,0.08753,64.61,UNDER,1550.99,502.09,2323.22,4376.3,11,286,1,11
FL-CQ-0807,75000,3.25,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.24192,0.08568,64.58,UNDER,2305.49,740.66,3380.18,6426.33,11,286,1,11
FL-CQ-0807,100000,3.25,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.23932,0.08454,64.67,UNDER,3059.34,979.02,4415.76,8454.12,11,286,1,11
FL-CQ-0807,150000,3.25,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.23656,0.08362,64.65,UNDER,4568.02,1456.05,6519.12,12543.19,11,286,1,11
FL-DL-0813,5000,3.0,4.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Euro Slot,Rounded,0.49841,0.16543,66.81,UNDER,181.62,111.51,534.03,827.16,12,288,1,12
FL-DL-0813,10000,3.0,4.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Euro Slot,Rounded,0.37635,0.1229,67.34,UNDER,320.56,192.42,716.05,1229.03,12,288,1,12
FL-DL-0813,25000,3.0,4.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Euro Slot,Rounded,0.2994,0.09687,67.65,UNDER,737.35,420.59,1263.77,2421.71,12,288,1,12
FL-DL-0813,50000,3.0,4.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Euro Slot,Rounded,0.27305,0.08957,67.2,UNDER,1432.02,812.49,2234.07,4478.57,12,288,1,12
FL-DL-0813,100000,3.0,4.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Euro Slot,Rounded,0.26107,0.08583,67.12,UNDER,2821.34,1596.29,4165.68,8583.31,12,288,1,12
FL-DL-0813,250000,3.0,4.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Euro Slot,Rounded,0.25346,0.08352,67.05,UNDER,6989.32,3947.68,9942.55,20879.55,12,288,1,12
,5000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.18024,0.15665,13.09,UNDER,206.05,81.55,495.64,783.24,10,280,1,10
,10000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.17029,0.12172,28.52,UNDER,369.61,135.88,711.67,1217.17,10,280,1,10
,25000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16395,0.09983,39.11,UNDER,860.32,281.92,1353.44,2495.68,10,280,1,10
,50000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16209,0.09405,41.98,UNDER,1678.17,538.74,2485.6,4702.52,10,280,1,10
,100000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.1612,0.09106,43.51,UNDER,3313.87,1052.4,4739.3,9105.57,10,280,1,10
,250000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16037,0.08917,44.39,UNDER,8220.96,2593.37,11479.14,22293.47,10,280,1,10
,5000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.18024,0.15665,13.09,UNDER,206.05,81.55,495.64,783.24,10,280,1,10
,10000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.17029,0.12172,28.52,UNDER,369.61,135.88,711.67,1217.17,10,280,1,10
,25000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16395,0.09983,39.11,UNDER,860.32,281.92,1353.44,2495.68,10,280,1,10
,50000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16209,0.09405,41.98,UNDER,1678.17,538.74,2485.6,4702.52,10,280,1,10
,100000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.1612,0.09106,43.51,UNDER,3313.87,1052.4,4739.3,9105.57,10,280,1,10
,250000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16037,0.08917,44.39,UNDER,8220.96,2593.37,11479.14,22293.47,10,280,1,10
,5000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.17854,0.15665,12.26,UNDER,206.05,81.55,495.64,783.24,10,280,1,10
,10000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16859,0.12172,27.8,UNDER,369.61,135.88,711.67,1217.17,10,280,1,10
,25000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16245,0.09983,38.55,UNDER,860.32,281.92,1353.44,2495.68,10,280,1,10
,50000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16054,0.09405,41.42,UNDER,1678.17,538.74,2485.6,4702.52,10,280,1,10
,100000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.15963,0.09106,42.96,UNDER,3313.87,1052.4,4739.3,9105.57,10,280,1,10
,250000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.15879,0.08917,43.84,UNDER,8220.96,2593.37,11479.14,22293.47,10,280,1,10
,5000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.27775,0.15665,43.6,UNDER,206.05,81.55,495.64,783.24,10,280,1,10
,10000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.22056,0.12172,44.81,UNDER,369.61,135.88,711.67,1217.17,10,280,1,10
,25000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.18595,0.09983,46.32,UNDER,860.32,281.92,1353.44,2495.68,10,280,1,10
,50000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.17395,0.09405,45.93,UNDER,1678.17,538.74,2485.6,4702.52,10,280,1,10
,100000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16872,0.09106,46.03,UNDER,3313.87,1052.4,4739.3,9105.57,10,280,1,10
,250000,3.5,6.0,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16529,0.08917,46.05,UNDER,8220.96,2593.37,11479.14,22293.47,10,280,1,10
,5000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.37667,0.15665,58.41,UNDER,206.05,81.55,495.64,783.24,10,280,1,10
,10000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.29382,0.12172,58.57,UNDER,369.61,135.88,711.67,1217.17,10,280,1,10
,25000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.24515,0.09983,59.28,UNDER,860.32,281.92,1353.44,2495.68,10,280,1,10
,50000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.22746,0.09405,58.65,UNDER,1678.17,538.74,2485.6,4702.52,10,280,1,10
,100000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.21964,0.09106,58.54,UNDER,3313.87,1052.4,4739.3,9105.57,10,280,1,10
,250000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.21443,0.08917,58.41,UNDER,8220.96,2593.37,11479.14,22293.47,10,280,1,10
,5000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.27605,0.15665,43.25,UNDER,206.05,81.55,495.64,783.24,10,280,1,10
,10000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.21886,0.12172,44.39,UNDER,369.61,135.88,711.67,1217.17,10,280,1,10
,25000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.18445,0.09983,45.88,UNDER,860.32,281.92,1353.44,2495.68,10,280,1,10
,50000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.1724,0.09405,45.45,UNDER,1678.17,538.74,2485.6,4702.52,10,280,1,10
,100000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16714,0.09106,45.52,UNDER,3313.87,1052.4,4739.3,9105.57,10,280,1,10
,250000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,None,Straight,0.16371,0.08917,45.53,UNDER,8220.96,2593.37,11479.14,22293.47,10,280,1,10
FL-DL-0809,5000,4.0,6.0,0,MET PET,Gloss,2 Side Seal,CR Zipper,Standard,None,Straight,0.47134,0.16373,65.26,UNDER,228.04,84.22,506.37,818.64,9,288,1,9
FL-DL-0809,10000,4.0,6.0,0,MET PET,Gloss,2 Side Seal,CR Zipper,Standard,None,Straight,0.3896,0.13098,66.38,UNDER,413.4,141.27,755.12,1309.79,9,288,1,9
FL-DL-0809,25000,4.0,6.0,0,MET PET,Gloss,2 Side Seal,CR Zipper,Standard,None,Straight,0.33958,0.11004,67.6,UNDER,968.8,292.84,1489.37,2751.01,9,288,1,9
FL-DL-0809,50000,4.0,6.0,0,MET PET,Gloss,2 Side Seal,CR Zipper,Standard,None,Straight,0.32091,0.1048,67.34,UNDER,1895.23,560.98,2783.66,5239.86,9,288,1,9
FL-DL-0809,75000,4.0,6.0,0,MET PET,Gloss,2 Side Seal,CR Zipper,Standard,None,Straight,0.31557,0.10287,67.4,UNDER,2821.34,829.02,4065.03,7715.39,9,288,1,9
FL-DL-0809,100000,4.0,6.0,0,MET PET,Gloss,2 Side Seal,CR Zipper,Standard,None,Straight,0.31295,0.10204,67.39,UNDER,3747.78,1097.15,5359.54,10204.46,9,288,1,9
FL-CQ-0798,5000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.19172,0.19028,0.75,UNDER,250.93,97.62,602.84,951.38,8,288,1,8
FL-CQ-0798,10000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.18771,0.15069,19.72,UNDER,459.16,167.44,880.32,1506.92,8,288,1,8
FL-CQ-0798,25000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.1854,0.12582,32.13,UNDER,1084.52,355.34,1705.69,3145.55,8,288,1,8
FL-CQ-0798,50000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.18461,0.11946,35.29,UNDER,2126.35,685.5,3161.1,5972.95,8,288,1,8
FL-CQ-0798,75000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.18439,0.11716,36.46,UNDER,3168.51,1015.76,4602.97,8787.24,8,288,1,8
FL-CQ-0798,100000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.18426,0.11615,36.96,UNDER,4210.34,1345.92,6058.71,11614.97,8,288,1,8
FL-CQ-0798,5000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.53876,0.19428,63.94,UNDER,250.93,97.62,622.84,971.38,8,288,1,8
FL-CQ-0798,10000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.4519,0.15269,66.21,UNDER,459.16,167.44,900.32,1526.92,8,288,1,8
FL-CQ-0798,25000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.39856,0.12662,68.23,UNDER,1084.52,355.34,1725.69,3165.55,8,288,1,8
FL-CQ-0798,50000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.37853,0.11986,68.34,UNDER,2126.35,685.5,3181.1,5992.95,8,288,1,8
FL-CQ-0798,75000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.37302,0.11743,68.52,UNDER,3168.51,1015.76,4622.97,8807.24,8,288,1,8
FL-CQ-0798,100000,4.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,Round (Butterfly),Straight,0.37028,0.11635,68.58,UNDER,4210.34,1345.92,6078.71,11634.97,8,288,1,8
,50000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.22078,0.07883,64.29,UNDER,1432.02,812.49,1697.05,3941.56,12,288,1,12
,100000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.21986,0.07422,66.24,UNDER,2821.34,1596.29,3004.54,7422.16,12,288,1,12
,200000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.21932,0.07185,67.24,UNDER,5599.99,3163.88,5607.04,14370.91,12,288,1,12
,500000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.21903,0.07038,67.87,UNDER,13935.94,7866.66,13389.64,35192.24,12,288,1,12
,1000000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.21889,0.06981,68.11,UNDER,27829.19,15704.63,26276.53,69810.35,12,288,1,12
,50000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.22968,0.07883,65.68,UNDER,1432.02,812.49,1697.05,3941.56,12,288,1,12
,100000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.21839,0.07422,66.01,UNDER,2821.34,1596.29,3004.54,7422.16,12,288,1,12
,200000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.21269,0.07185,66.22,UNDER,5599.99,3163.88,5607.04,14370.91,12,288,1,12
,500000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.2093,0.07038,66.37,UNDER,13935.94,7866.66,13389.64,35192.24,12,288,1,12
,1000000,3.0,3.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.20814,0.06981,66.46,UNDER,27829.19,15704.63,26276.53,69810.35,12,288,1,12
,5000,3.25,4.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.46134,0.17711,61.61,UNDER,193.6,118.4,573.54,885.54,11,286,1,11
,10000,3.25,4.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.34366,0.12559,63.45,UNDER,344.57,206.12,705.24,1255.93,11,286,1,11
,20000,3.25,4.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.28484,0.09832,65.48,UNDER,646.17,368.38,951.87,1966.41,11,286,1,11
,50000,3.25,4.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.24873,0.08471,65.94,UNDER,1550.99,877.69,1806.89,4235.57,11,286,1,11
,75000,3.25,4.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.24117,0.08174,66.11,UNDER,2305.49,1302.4,2522.3,6130.19,11,286,1,11
,100000,3.25,4.5,0,MET PET,Soft Touch,3 Side Seal,Single Profile - Non CR Zipper,Standard,None,Straight,0.23743,0.08009,66.27,UNDER,3059.34,1726.74,3223.23,8009.31,11,286,1,11
FL-DL-0795,5000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.34876,0.20152,42.22,UNDER,276.6,105.73,625.28,1007.62,7,280,1,7
FL-DL-0795,10000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33991,0.16733,50.77,UNDER,510.09,183.32,979.91,1673.32,7,280,1,7
FL-DL-0795,25000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33471,0.14002,58.17,UNDER,1211.2,392.1,1897.15,3500.45,7,280,1,7
FL-DL-0795,50000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33296,0.13305,60.04,UNDER,2379.28,758.91,3514.17,6652.36,7,280,1,7
FL-DL-0795,100000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33212,0.12943,61.03,UNDER,4716.08,1492.73,6733.88,12942.7,7,280,1,7
FL-DL-0795,250000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.3315,0.12713,61.65,UNDER,11726.49,3694.2,16362.62,31783.31,7,280,1,7
FL-CQ-0686,5000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33963,0.20152,40.66,UNDER,276.6,105.73,625.28,1007.62,7,280,1,7
FL-CQ-0686,10000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.33048,0.16733,49.37,UNDER,510.09,183.32,979.91,1673.32,7,280,1,7
FL-CQ-0686,25000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.32546,0.14002,56.98,UNDER,1211.2,392.1,1897.15,3500.45,7,280,1,7
FL-CQ-0686,50000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.32365,0.13305,58.89,UNDER,2379.28,758.91,3514.17,6652.36,7,280,1,7
FL-CQ-0686,100000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.32281,0.12943,59.91,UNDER,4716.08,1492.73,6733.88,12942.7,7,280,1,7
FL-CQ-0686,250000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.32094,0.12713,60.39,UNDER,11726.49,3694.2,16362.62,31783.31,7,280,1,7
FL-CQ-0686,5000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.56566,0.20152,64.37,UNDER,276.6,105.73,625.28,1007.62,7,280,1,7
FL-CQ-0686,10000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.47437,0.16733,64.73,UNDER,510.09,183.32,979.91,1673.32,7,280,1,7
FL-CQ-0686,25000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.41488,0.14002,66.25,UNDER,1211.2,392.1,1897.15,3500.45,7,280,1,7
FL-CQ-0686,50000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.39735,0.13305,66.52,UNDER,2379.28,758.91,3514.17,6652.36,7,280,1,7
FL-CQ-0686,100000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.38865,0.12943,66.7,UNDER,4716.08,1492.73,6733.88,12942.7,7,280,1,7
FL-CQ-0686,250000,5.0,4.5,2.5,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Rounded,0.38239,0.12713,66.75,UNDER,11726.49,3694.2,16362.62,31783.31,7,280,1,7
,5000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.6535,0.23689,63.75,UNDER,353.94,127.92,702.57,1184.43,5,260,1,5
,10000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.56896,0.19657,65.45,UNDER,665.33,215.81,1084.52,1965.67,5,260,1,5
,25000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.51639,0.17798,65.53,UNDER,1599.51,501.99,2348.06,4449.56,5,260,1,5
,50000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.50033,0.17152,65.72,UNDER,3156.48,978.96,4440.69,8576.13,5,260,1,5
,75000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.49492,0.16951,65.75,UNDER,4713.44,1455.92,6543.76,12713.13,5,260,1,5
,100000,6.5,5.0,2.0,MET PET,Matte,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.49151,0.16809,65.8,UNDER,6270.41,1932.89,8606.06,16809.36,5,260,1,5
FL-CQ-0794,5000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.71781,0.23516,67.24,UNDER,353.94,119.28,702.57,1175.78,5,260,1,5
FL-CQ-0794,10000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.61855,0.19488,68.49,UNDER,665.33,198.9,1084.52,1948.75,5,260,1,5
FL-CQ-0794,25000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.55994,0.17631,68.51,UNDER,1599.51,460.27,2348.06,4407.84,5,260,1,5
FL-CQ-0794,50000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.54207,0.16986,68.66,UNDER,3156.48,895.88,4440.69,8493.05,5,260,1,5
FL-CQ-0794,75000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.53609,0.16785,68.69,UNDER,4713.44,1331.5,6543.76,12588.71,5,260,1,5
FL-CQ-0794,100000,6.5,5.0,2.0,MET PET,Gloss,Stand Up Pouch,CR Zipper,Standard,None,Straight,0.53232,0.16644,68.73,UNDER,6270.41,1767.12,8606.06,16643.59,5,260,1,5
FL-DL-0763,5000,4.5,5.0,2.0,MET PET,Holographic,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,Round (Butterfly),Straight,0.63455,0.18782,70.4,UNDER,250.93,0,688.19,939.11,8,288,1,8
FL-DL-0763,10000,4.5,5.0,2.0,MET PET,Holographic,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,Round (Butterfly),Straight,0.50758,0.133,73.8,UNDER,459.16,0,870.85,1330.01,8,288,1,8
FL-DL-0763,25000,4.5,5.0,2.0,MET PET,Holographic,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,Round (Butterfly),Straight,0.42993,0.09987,76.77,UNDER,1084.52,0,1412.14,2496.66,8,288,1,8
FL-DL-0763,50000,4.5,5.0,2.0,MET PET,Holographic,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,Round (Butterfly),Straight,0.40172,0.09047,77.48,UNDER,2126.35,0,2397.24,4523.6,8,288,1,8
FL-DL-0763,100000,4.5,5.0,2.0,MET PET,Holographic,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,Round (Butterfly),Straight,0.38923,0.08569,77.99,UNDER,4210.34,0,4358.51,8568.85,8,288,1,8
FL-DL-0763,250000,4.5,5.0,2.0,MET PET,Holographic,Stand Up Pouch,Single Profile - Non CR Zipper,Standard,Round (Butterfly),Straight,0.3818,0.08274,78.33,UNDER,10462.3,0,10223.79,20686.1,8,288,1,8
FL-CQ-0779,5000,3.5,4.5,0,MET PET,Gloss,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.43932,0.15968,63.65,UNDER,206.05,76.72,515.64,798.41,10,280,1,10
FL-CQ-0779,10000,3.5,4.5,0,MET PET,Gloss,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.34021,0.12279,63.91,UNDER,369.61,126.6,731.67,1227.88,10,280,1,10
FL-CQ-0779,25000,3.5,4.5,0,MET PET,Gloss,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.28871,0.09972,65.46,UNDER,860.32,259.27,1373.44,2493.03,10,280,1,10
FL-CQ-0779,50000,3.5,4.5,0,MET PET,Gloss,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.26989,0.09355,65.34,UNDER,1678.17,493.83,2505.6,4677.61,10,280,1,10
FL-CQ-0779,100000,3.5,4.5,0,MET PET,Gloss,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.26173,0.09036,65.48,UNDER,3313.87,962.96,4759.3,9036.13,10,280,1,10
FL-CQ-0779,250000,3.5,4.5,0,MET PET,Gloss,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.25673,0.08836,65.58,UNDER,8220.96,2370.34,11499.14,22090.44,10,280,1,10
FL-CQ-0779,5000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.4961,0.16065,67.62,UNDER,206.05,81.55,515.64,803.24,10,280,1,10
FL-CQ-0779,10000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.38084,0.12372,67.51,UNDER,369.61,135.88,731.67,1237.17,10,280,1,10
FL-CQ-0779,25000,3.5,4.5,0,MET PET,Matte,3 Side Seal,CR Zipper,Standard,Round (Butterfly),Straight,0.31993,0.10063,68.55,UNDER,860.32,281.92,1373.44,2515.68,10,280,1,10
