fl_number,width,height,gusset,substrate,finish,seal_type,zipper,quantity,unit_price,known_unit_cost,residual,residual_pct,known_pct,click_cost_per_unit,priming_per_unit,hp_labor_per_unit,converting_per_unit,zipper_per_unit,no_across,no_around,stock_width,stock_length_ft,labels_per_cycle
FL-DL-0912,5.0,22.0,2.0,,,Stand Up,Other:,50000,0.24468,0.1642102338902821,0.0804697661097179,32.8877579326949,67.11224206730509,0.04465210199999999,0.010609200000000001,0.02896976489028213,0.055,0.024979166999999997,1,8,30.0,21050.0,8
FL-DL-0912,5.0,22.0,2.0,,,Stand Up,Other:,100000,0.23817,0.16312210289028214,0.07504789710971785,31.51022257619257,68.48977742380742,0.044599071,0.010596600000000001,0.027947264890282132,0.055,0.024979166999999997,1,8,30.0,42050.0,8
FL-DL-0912,5.0,22.0,2.0,,,Stand Up,Other:,150000,0.23413,0.1627593925569488,0.07137060744305121,30.48332441081929,69.51667558918071,0.044581394,0.0105924,0.027606431556948797,0.055,0.024979166999999997,1,8,30.0,63050.0,8
FL-DL-0912,5.0,22.0,2.0,,,Stand Up,Other:,200000,0.23105,0.16257803739028212,0.06847196260971788,29.635127725478416,70.36487227452159,0.0445725555,0.010590300000000002,0.02743601489028213,0.055,0.024979166999999997,1,8,30.0,84050.0,8
FL-CQ-0488,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5268,0.16872053189028216,0.3580794681097179,67.97256418179914,32.027435818200864,0.04507635,0.00651525,0.037149764890282135,0.055,0.024979166999999997,1,8,18.25,4250.0,8
FL-CQ-0488,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.45188,0.1622213558902821,0.28965864410971787,64.10078872924623,35.89921127075376,0.044758163999999996,0.00646926,0.03101476489028213,0.055,0.024979166999999997,1,8,18.25,10550.0,8
FL-CQ-0488,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.42876,0.16005496389028212,0.26870503610971785,62.670266841523905,37.3297331584761,0.04465210199999999,0.00645393,0.02896976489028213,0.055,0.024979166999999997,1,8,18.25,21050.0,8
FL-CQ-0488,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.41682,0.1589717678902821,0.2578482321097179,61.860810927910826,38.139189072089174,0.044599071,0.0064462650000000005,0.027947264890282132,0.055,0.024979166999999997,1,8,18.25,42050.0,8
FL-CQ-0488,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,250000,0.40203,0.15832185029028212,0.24370814970971788,60.61939400286494,39.38060599713507,0.0445672524,0.006441666000000001,0.027333764890282133,0.055,0.024979166999999997,1,8,18.25,105050.0,8
FL-CQ-0489,7.0,6.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.4953,0.15561775739337214,0.3396822426066279,68.58111096439085,31.418889035609155,0.030263023999999996,0.007172424000000001,0.02821147559337215,0.055,0.0349708338,2,6,28.5,2996.0,12
FL-CQ-0489,7.0,6.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.42212,0.1490409411934617,0.27307905880653827,64.69228153286703,35.30771846713297,0.029923625599999996,0.0070919856000000005,0.02205449619346171,0.055,0.0349708338,2,6,28.5,7406.0,12
FL-CQ-0489,7.0,6.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.40014,0.1468486691268249,0.2532913308731751,63.30067748117537,36.69932251882464,0.0298104928,0.0070651728,0.020002169726824903,0.055,0.0349708338,2,6,28.5,14756.0,12
FL-CQ-0489,7.0,6.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.38791,0.1457525330935065,0.24215746690649348,62.426198578663474,37.57380142133652,0.029753926400000002,0.0070517664,0.018976006493506496,0.055,0.0349708338,2,6,28.5,29456.0,12
FL-CQ-0489,7.0,6.0,2.0,,,Stand Up,Presto CR Zipper,250000,0.37658,0.14509485147351545,0.23148514852648458,61.47037774881421,38.529622251185785,0.029719986559999998,0.00704372256,0.018360308553515454,0.055,0.03497083379999999,2,6,28.5,73556.0,12
,3.0,7.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.4826,0.10438553050183609,0.3782144694981639,78.3701760253137,21.629823974686303,0.013293104,0.0031505040000000006,0.0179544223018361,0.055,0.014987500199999997,2,14,28.5,1316.0,28
,3.0,7.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.36928,0.09780871430192564,0.2714712856980743,73.51367138704352,26.486328612956466,0.012953705599999999,0.0030700656000000005,0.011797442901925661,0.055,0.014987500199999997,2,14,28.5,3206.0,28
,3.0,7.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.33326,0.09561644223528885,0.23764355776471113,71.30875525556957,28.691244744430435,0.0128405728,0.0030432528,0.00974511643528885,0.055,0.014987500199999997,2,14,28.5,6356.0,28
,3.0,7.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.31435,0.09452030620197044,0.21982969379802958,69.9315074910226,30.06849250897739,0.012784006399999999,0.0030298464000000002,0.008718953201970445,0.055,0.014987500199999997,2,14,28.5,12656.0,28
,3.0,7.0,0.0,,,Stand Up,Presto CR Zipper,250000,0.30101,0.0938626245819794,0.20714737541802059,68.81743975881885,31.182560241181157,0.012750066559999999,0.00302180256,0.0081032552619794,0.055,0.014987500199999997,2,14,28.5,31556.0,28
,3.62,5.86,0.0,,,Stand Up,Presto CR Zipper,10000,0.4453,0.11310580811117807,0.33219419188882193,74.60008800557421,25.3999119944258,0.01679315,0.0031740699375000002,0.020053671265678075,0.055,0.018084916908,2,11,23.94,1578.3854166666665,22
,3.62,5.86,0.0,,,Stand Up,Presto CR Zipper,25000,0.32076,0.10654236063108523,0.21421763936891475,66.78439935431936,33.215600645680645,0.0164466808,0.0031085838630000007,0.013902179060085233,0.055,0.018084916908,2,11,23.94,3864.552083333333,22
,3.62,5.86,0.0,,,Stand Up,Presto CR Zipper,50000,0.27538,0.10433340976654626,0.17104659023345375,62.112931307086114,37.887068692913886,0.016319406399999997,0.003084527754,0.011844558704546274,0.055,0.018084916908,2,11,23.94,7669.291666666666,22
,3.62,5.86,0.0,,,Stand Up,Presto CR Zipper,100000,0.25448,0.1032352748456292,0.1512447251543708,59.43285333007341,40.56714666992659,0.0162593046,0.00307316792475,0.0108178854128792,0.055,0.018084916908,2,11,23.94,15282.09375,22
,3.62,5.86,0.0,,,Stand Up,Presto CR Zipper,250000,0.24108,0.102573857688538,0.138506142311462,57.452357023171565,42.547642976828435,0.01622182936,0.0030660847371000006,0.010201026683437989,0.055,0.018084916908000005,2,11,23.94,38117.17708333333,22
FL-DL-0741,5.0,9.0,3.0,,,Stand Up,Presto CR Zipper,5000,0.652,0.18063609189028212,0.4713639081097179,72.29507793093832,27.704922069061677,0.04560665999999999,0.007675500000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,21.25,2150.0,8
FL-DL-0741,5.0,9.0,3.0,,,Stand Up,Presto CR Zipper,10000,0.5434,0.16979153189028212,0.3736084681097179,68.75385868783914,31.246141312160862,0.04507635,0.007586250000000001,0.037149764890282135,0.055,0.024979166999999997,1,8,21.25,4250.0,8
FL-DL-0741,5.0,9.0,3.0,,,Stand Up,Presto CR Zipper,25000,0.46856,0.16328479589028214,0.30527520410971787,65.15178506695362,34.848214933046386,0.044758163999999996,0.007532700000000001,0.03101476489028213,0.055,0.024979166999999997,1,8,21.25,10550.0,8
FL-DL-0741,5.0,9.0,3.0,,,Stand Up,Presto CR Zipper,50000,0.43216,0.16111588389028214,0.27104411610971785,62.71846448299654,37.281535517003455,0.04465210199999999,0.007514850000000001,0.02896976489028213,0.055,0.024979166999999997,1,8,21.25,21050.0,8
FL-DL-0741,5.0,9.0,3.0,,,Stand Up,Presto CR Zipper,100000,0.41455,0.16003142789028213,0.25451857210971784,61.39635076823492,38.60364923176508,0.044599071,0.007505925000000001,0.027947264890282132,0.055,0.024979166999999997,1,8,21.25,42050.0,8
FL-DL-0741,5.0,9.0,3.0,,,Stand Up,Presto CR Zipper,250000,0.39448,0.15938075429028212,0.23509924570971788,59.59725352608951,40.4027464739105,0.0445672524,0.007500570000000001,0.027333764890282133,0.055,0.024979166999999997,1,8,21.25,105050.0,8
FL-DL-0757,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.36684,0.1410758015122257,0.2257641984877743,61.54296109687447,38.457038903125536,0.035848956,0.004613700000000001,0.025629811912225704,0.055,0.019983333599999997,1,10,16.25,8450.0,10
FL-DL-0757,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.34382,0.1389110895122257,0.20490891048777432,59.59772860443672,40.40227139556328,0.035742894000000004,0.0046000500000000005,0.023584811912225705,0.055,0.019983333599999997,1,10,16.25,16850.0,10
FL-DL-0757,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.32547,0.1378287335122257,0.1876412664877743,57.652400063838236,42.347599936161764,0.035689863,0.004593225,0.022562311912225706,0.055,0.019983333599999997,1,10,16.25,33650.0,10
FL-DL-0757,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,150000,0.31993,0.13746794817889235,0.18246205182110764,57.03186691498379,42.968133085016206,0.035672185999999995,0.00459095,0.02222147857889237,0.055,0.019983333599999997,1,10,16.25,50450.0,10
FL-DL-0757,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,200000,0.31223,0.1372875555122257,0.1749424444877743,56.029992149304775,43.970007850695225,0.0356633475,0.0045898125,0.022051061912225705,0.055,0.019983333599999997,1,10,16.25,67250.0,10
FL-DL-0757,4.0,7.0,2.0,,,Stand Up,Presto CR Zipper,250000,0.30888,0.1371793199122257,0.17170068008777428,55.58815076656769,44.41184923343231,0.0356580444,0.00458913,0.021948811912225703,0.055,0.019983333599999997,1,10,16.25,84050.0,10
FL-DL-0762,4.62,6.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.6906,0.16854615497095765,0.5220538450290424,75.5942434157316,24.405756584268413,0.040727808,0.005286708000000001,0.04445088866295763,0.055,0.023080750308,1,9,15.75,1998.0,9
FL-DL-0762,4.62,6.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.525,0.15764818231293753,0.3673518176870625,69.97177479753572,30.02822520246429,0.040162144,0.005213281500000001,0.03419200650493755,0.055,0.023080750308,1,9,15.75,3940.5,9
FL-DL-0762,4.62,6.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.42104,0.1511093987181255,0.2699306012818745,64.11044111767873,35.889558882321275,0.0398227456,0.005169225600000001,0.02803667721012549,0.055,0.023080750308,1,9,15.75,9768.0,9
FL-DL-0762,4.62,6.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.38632,0.1489298041865215,0.2373901958134785,61.4491084627973,38.55089153720271,0.0397096128,0.0051545403,0.025984900778521468,0.055,0.023080750308,1,9,15.75,19480.5,9
FL-DL-0762,4.62,6.5,2.0,,,Stand Up,Presto CR Zipper,100000,0.36651,0.14784000692071947,0.21866999307928053,59.66276311131497,40.33723688868502,0.039653046399999996,0.005147197650000001,0.024959012562719464,0.055,0.023080750308,1,9,15.75,38905.5,9
FL-DL-0762,4.62,6.5,2.0,,,Stand Up,Presto CR Zipper,250000,0.34931,0.14718612856123822,0.2021238714387618,57.86375180749529,42.136248192504716,0.03961910655999999,0.005142792060000001,0.024343479633238258,0.055,0.023080750308,1,9,15.75,97180.5,9
FL-DL-0763,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.8466,0.16778665876193735,0.6788133412380627,80.18111755705914,19.818882442940865,0.040727808,0.005143824000000001,0.04443377646193738,0.055,0.022481250299999995,1,9,15.75,1944.0,9
FL-DL-0763,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.6398,0.1568992267044274,0.4829007732955726,75.4768323375387,24.5231676624613,0.040162144,0.005072382,0.03418345040442741,0.055,0.022481250299999995,1,9,15.75,3834.0,9
FL-DL-0763,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.51168,0.15036676746992142,0.36131323253007863,70.61312393098784,29.386876069012157,0.0398227456,0.005029516800000001,0.028033254769921436,0.055,0.0224812503,1,9,15.75,9504.0,9
FL-DL-0763,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,50000,0.46908,0.14818928105841944,0.32089071894158055,68.40852710445566,31.591472895544353,0.0397096128,0.0050152284,0.02598318955841944,0.055,0.0224812503,1,9,15.75,18954.0,9
FL-DL-0763,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,100000,0.44496,0.14710053785266844,0.2978594621473316,66.9407277389724,33.05927226102761,0.039653046399999996,0.0050080842,0.024958156952668446,0.055,0.0224812503,1,9,15.75,37854.0,9
FL-DL-0763,4.5,6.5,2.0,,,Stand Up,Presto CR Zipper,250000,0.42413,0.14644729192921785,0.27768270807078216,65.47113103783796,34.528868962162036,0.03961910655999999,0.00500379768,0.02434313738921785,0.055,0.022481250299999995,1,9,15.75,94554.0,9
FL-DL-0766,4.0,6.75,2.0,,,Stand Up,Presto CR Zipper,5000,0.9216,0.1582481775122257,0.7633518224877742,82.82897379424634,17.171026205753655,0.036697452,0.004577580000000001,0.04198981191222571,0.055,0.019983333599999997,1,10,15.75,1730.0,10
FL-DL-0766,4.0,6.75,2.0,,,Stand Up,Presto CR Zipper,10000,0.6674,0.1474267175122257,0.5199732824877743,77.91029105300784,22.08970894699216,0.03616714199999999,0.00451143,0.03176481191222571,0.055,0.019983333599999997,1,10,15.75,3410.0,10
FL-DL-0766,4.0,6.75,2.0,,,Stand Up,Presto CR Zipper,25000,0.51036,0.1409338415122257,0.3694261584877743,72.38540608350465,27.614593916495355,0.035848956,0.00447174,0.025629811912225704,0.055,0.019983333599999997,1,10,15.75,8450.0,10
FL-DL-0766,4.0,6.75,2.0,,,Stand Up,Presto CR Zipper,50000,0.45814,0.13876954951222573,0.31937045048777424,69.7102306036963,30.28976939630369,0.035742894000000004,0.004458510000000001,0.023584811912225705,0.055,0.019983333599999997,1,10,15.75,16850.0,10
FL-DL-0766,4.0,6.75,2.0,,,Stand Up,Presto CR Zipper,100000,0.4294,0.13768740351222572,0.29171259648777426,67.93493164596512,32.065068354034864,0.035689863,0.004451895000000001,0.022562311912225706,0.055,0.019983333599999997,1,10,15.75,33650.0,10
FL-DL-0766,4.0,6.75,2.0,,,Stand Up,Presto CR Zipper,250000,0.40622,0.13703811591222567,0.2691818840877743,66.26504950218461,33.73495049781538,0.0356580444,0.0044479260000000005,0.021948811912225703,0.055,0.019983333599999997,1,10,15.75,84050.0,10
FL-CQ-0777,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.6964,0.17955249189028213,0.5168475081097179,74.21704596635811,25.782954033641893,0.04560665999999999,0.006591900000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,18.25,2150.0,8
FL-CQ-0777,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,7500,0.5932,0.17241362903831417,0.4207863709616858,70.9349917332579,29.065008266742108,0.04530025866666666,0.006547613333333334,0.04058659003831418,0.055,0.024979166999999997,1,8,18.25,3203.3333333333335,8
FL-CQ-0777,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.5427,0.16872053189028216,0.3739794681097178,68.91090254463201,31.08909745536801,0.04507635,0.00651525,0.037149764890282135,0.055,0.024979166999999997,1,8,18.25,4250.0,8
FL-CQ-0777,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,15000,0.4826,0.16510987855694878,0.3174901214430512,65.78742673913204,34.21257326086796,0.04489958,0.006489700000000001,0.033741431556948795,0.055,0.024979166999999997,1,8,18.25,6350.0,8
FL-CQ-0777,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,20000,0.4569,0.16330455189028212,0.2935954481097178,64.2581414116257,35.741858588374285,0.044811195,0.006476925,0.03203726489028213,0.055,0.024979166999999997,1,8,18.25,8450.0,8
FL-CQ-0777,5.0,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.44316,0.1622213558902821,0.2809386441097179,63.39440475442682,36.60559524557318,0.044758163999999996,0.00646926,0.03101476489028213,0.055,0.024979166999999997,1,8,18.25,10550.0,8
FL-CQ-0783,5.688,9.0,3.0,,,Stand Up,StandardZipper Other: RoundCorners,5000,0.9,0.19557561489964964,0.7044243851003504,78.26937612226116,21.730623877738847,0.052111795999999995,0.008742892812500002,0.05130462570794967,0.055,0.028416300379199993,1,7,21.25,2448.989583333333,7
FL-CQ-0783,5.688,9.0,3.0,,,Stand Up,StandardZipper Other: RoundCorners,10000,0.7122,0.1846070300767289,0.5275929699232711,74.07932742533994,25.920672574660053,0.05151077800000001,0.008642058906250001,0.04103789279127892,0.055,0.028416300379199993,1,7,21.25,4841.489583333333,7
FL-CQ-0783,5.688,9.0,3.0,,,Stand Up,StandardZipper Other: RoundCorners,25000,0.58828,0.17802587918297647,0.41025412081702356,69.73790045845915,30.26209954154084,0.0511501672,0.008581558562500001,0.034877853041276455,0.055,0.028416300379199993,1,7,21.25,12018.989583333332,7
FL-CQ-0783,5.688,9.0,3.0,,,Stand Up,StandardZipper Other: RoundCorners,50000,0.54884,0.1758321622183923,0.37300783778160773,67.96294690285106,32.03705309714895,0.05102996359999999,0.00856139178125,0.032824506457942305,0.055,0.028416300379199993,1,7,21.25,23981.489583333332,7
FL-CQ-0783,5.688,9.0,3.0,,,Stand Up,StandardZipper Other: RoundCorners,100000,0.52884,0.17473530373610022,0.35410469626389973,66.95875808635877,33.041241913641215,0.05096986179999999,0.008551308390625002,0.03179783316627523,0.055,0.028416300379199993,1,7,21.25,47906.48958333333,7
FL-CQ-0783,5.688,9.0,3.0,,,Stand Up,StandardZipper Other: RoundCorners,200000,0.51232,0.17418687449495418,0.3381331255050458,66.00037584030407,33.99962415969593,0.05093981089999999,0.0085462666953125,0.03128449652044169,0.055,0.028416300379199993,1,7,21.25,95756.48958333333,7
FL-CQ-0781,6.5,8.0,2.5,,,Stand Up,Presto CR Zipper,10000,0.5208,0.20231437929972268,0.31848562070027736,61.15315297624373,38.84684702375627,0.05999573800000001,0.008686518750000002,0.04615920544972269,0.055,0.0324729171,1,6,18.75,5515.25,6
FL-CQ-0781,6.5,8.0,2.5,,,Stand Up,Presto CR Zipper,25000,0.4486,0.19574584589211477,0.25285415410788525,56.36517033167304,43.63482966832697,0.0596351272,0.0086343075,0.04000349409211478,0.055,0.0324729171,1,6,18.75,13705.25,6
FL-CQ-0781,6.5,8.0,2.5,,,Stand Up,Presto CR Zipper,50000,0.42322,0.19355633475624548,0.2296636652437545,54.26578735498193,45.734212645018076,0.059514923600000005,0.00861690375,0.03795159030624548,0.055,0.0324729171,1,6,18.75,27355.25,6
FL-CQ-0781,6.5,8.0,2.5,,,Stand Up,Presto CR Zipper,100000,0.40862,0.19246157918831083,0.21615842081168915,52.89961842584532,47.100381574154675,0.0594548218,0.008608201875,0.036925638413310834,0.055,0.0324729171,1,6,18.75,54655.25,6
FL-CQ-0771,5.0,7.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,5000,1.1186,0.17883009189028212,0.9397699081097179,84.01304381456444,15.986956185435556,0.04560665999999999,0.005869500000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,16.25,2150.0,8
FL-CQ-0771,5.0,7.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,10000,0.881,0.1680065318902821,0.7129934681097179,80.93001908169329,19.069980918306708,0.04507635,0.00580125,0.037149764890282135,0.055,0.024979166999999997,1,8,16.25,4250.0,8
FL-CQ-0771,5.0,7.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,15000,0.77487,0.16439867855694879,0.6104713214430512,78.78370842116112,21.216291578838874,0.04489958,0.005778500000000001,0.033741431556948795,0.055,0.024979166999999997,1,8,16.25,6350.0,8
FL-CQ-0771,5.0,7.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,20000,0.7351,0.16259475189028214,0.5725052481097178,77.88127439936305,22.11872560063694,0.044811195,0.0057671250000000005,0.03203726489028213,0.055,0.024979166999999997,1,8,16.25,8450.0,8
FL-CQ-0771,5.0,7.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,25000,0.70992,0.1615123958902821,0.5484076041097179,77.24921175762309,22.750788242376903,0.044758163999999996,0.005760300000000001,0.03101476489028213,0.055,0.024979166999999997,1,8,16.25,10550.0,8
FL-DL-0793,3.25,5.62,2.0,,,Stand Up,None Other: StraightCorners,5000,0.399,0.11825445464982563,0.2807455453501744,70.36229206771287,29.63770793228712,0.01484868,0.0033513207000000003,0.02881799539982564,0.055,0.01623645855,2,13,26.98,739.375,26
FL-DL-0793,3.25,5.62,2.0,,,Stand Up,None Other: StraightCorners,10000,0.268,0.10729768262857531,0.1607023173714247,59.96355125799428,40.03644874200571,0.014283015999999997,0.00322365134,0.018554556738575305,0.055,0.01623645855,2,13,26.98,1422.4166666666667,26
FL-DL-0793,3.25,5.62,2.0,,,Stand Up,None Other: StraightCorners,25000,0.19008,0.1006977385374155,0.0893822614625845,47.02349613982771,52.9765038601723,0.013929476,0.0031438579900000003,0.012387945997415493,0.055,0.01623645855,2,13,26.98,3468.0208333333335,26
FL-DL-0793,3.25,5.62,2.0,,,Stand Up,None Other: StraightCorners,50000,0.16172,0.09851932457237024,0.06320067542762976,39.080308822427504,60.9196911775725,0.013823414000000001,0.003119919985,0.010339532037370236,0.055,0.01623645855,2,13,26.98,6883.229166666667,26
FL-DL-0793,3.25,5.62,2.0,,,Stand Up,None Other: StraightCorners,100000,0.14878,0.0974171771506428,0.0513628228493572,34.52266625175239,65.47733374824762,0.0137633122,0.003106355115500001,0.009311051285142797,0.055,0.01623645855,2,13,26.98,13706.604166666668,26
FL-DL-0793,3.25,5.62,2.0,,,Stand Up,None Other: StraightCorners,250000,0.14047,0.09675847678544729,0.043711523214552725,31.118048846410424,68.88195115358958,0.01372866528,0.0030985353672,0.008694817588247297,0.055,0.01623645855,2,13,26.98,34180.25,26
FL-DL-0799,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.5846,0.13566124458847864,0.4489387554115214,76.79417643029788,23.205823569702126,0.020929568,0.004783212,0.03246721428847866,0.055,0.022481250299999995,2,9,28.5,999.0,18
FL-DL-0799,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.416,0.12471597853096869,0.2912840214690313,70.02019746851714,29.979802531482857,0.020363904,0.004653936,0.02221688823096869,0.055,0.022481250299999995,2,9,28.5,1944.0,18
FL-DL-0799,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,20000,0.3454,0.1192433455022137,0.22615665449778627,65.47673841858317,34.523261581416826,0.020081072,0.004589298000000001,0.017091725202213706,0.055,0.022481250299999995,2,9,28.5,3834.0,18
FL-DL-0799,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.29882,0.1159597656849607,0.18286023431503928,61.194108264185566,38.80589173581444,0.0199113728,0.004550515200000001,0.014016627384960718,0.055,0.0224812503,2,9,28.5,9504.0,18
FL-DL-0799,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,75000,0.28923,0.11523008128112672,0.17399991871887327,60.15970636478695,39.84029363521306,0.019873661866666666,0.0045418968,0.013333272314460055,0.055,0.022481250299999995,2,9,28.5,14229.0,18
FL-DL-0799,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.28461,0.11486523907920972,0.16974476092079027,59.64117948097055,40.35882051902945,0.0198548064,0.0045375876,0.01299159477920972,0.055,0.0224812503,2,9,28.5,18954.0,18
FL-CQ-0789,4.0,5.03,2.36,,,Stand Up,Presto CR Zipper,5000,0.5008,0.12887111235611284,0.3719288876438872,74.26695040812444,25.733049591875567,0.018879036,0.0037888368,0.031219905956112855,0.055,0.019983333599999997,2,10,25.34,890.0,20
FL-CQ-0789,4.0,5.03,2.36,,,Stand Up,Presto CR Zipper,10000,0.3633,0.11800937435611283,0.24529062564388718,67.51737562452166,32.482624375478345,0.018348726,0.0036824087999999997,0.020994905956112853,0.055,0.019983333599999997,2,10,25.34,1730.0,20
FL-CQ-0789,4.0,5.03,2.36,,,Stand Up,Presto CR Zipper,20000,0.29425,0.11257850535611286,0.18167149464388715,61.74052494269742,38.25947505730258,0.018083570999999996,0.0036291948,0.015882405956112854,0.055,0.019983333599999997,2,10,25.34,3410.0,20
FL-CQ-0789,4.0,5.03,2.36,,,Stand Up,Presto CR Zipper,50000,0.24876,0.10931998395611285,0.13944001604388717,56.05403442831933,43.945965571680674,0.017924478,0.0035972664,0.012814905956112852,0.055,0.019983333599999997,2,10,25.34,8450.0,20
FL-CQ-0789,4.0,5.03,2.36,,,Stand Up,Presto CR Zipper,75000,0.23944,0.10859586808944618,0.1308441319105538,54.64589538529645,45.35410461470356,0.017889124,0.0035901712000000006,0.012133239289446186,0.055,0.019983333599999997,2,10,25.34,12650.0,20
